OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear,x,y
108,12/31/2022 8:00:00 AM,099,099,,,16.79,35000,5.38,5.46,0.44,Bothways,AT MILEPOST 22.97: TUKWILA INT'L BLVD BRIDGE; END PHYSICAL GAP,9ddfcc20-9e74-4c91-b184-b231e99d6bd2,2022,-13613797.5770885,6023790.25109587
109,12/31/2022 8:00:00 AM,223,223,,,3.4,7300,4.21,6.42,0.64,Bothways,AT MILEPOST 3.41: BN RR BRIDGE,ef682f96-8459-4585-afc7-0ccf2366c661,2022,-13378861.0784938,5835462.64457444
110,12/31/2022 8:00:00 AM,005,005,,,78.04,65000,,,,Bothways,AT MILEPOST 77.97: SR 6 UNDERCROSSING,419b637e-e7a6-4a5b-b2be-7a96cf3cfcbd,2022,-13689887.1774472,5886830.93345894
111,12/31/2022 8:00:00 AM,169,169,,,0.97,10000,,,,Bothways,SOUTH OF MILEPOST 0.98: SE 427TH ST INTERSECTION,97a2918e-d3b6-48ea-9265-b23debe0df5e,2022,-13579829.6023279,5977769.53626232
112,12/31/2022 8:00:00 AM,702,702,,,3.33,7000,5.41,3.32,0.37,Bothways,"EAST OF MILEPOST 3.32: 40TH AVE S, ALLEN RD INTERSECTION",4d6c37d7-aebb-430c-9a4b-3cd423134187,2022,-13634852.0531951,5931960.64673309
113,12/31/2022 8:00:00 AM,090,090,,,50.58,34000,,,,Bothways,AT MILEPOST 52.24: SR 906 BRIDGE,fc1c0007-75d7-4dcd-a373-4791b183f6aa,2022,-13515951.8772277,6012047.37997527
114,12/31/2022 8:00:00 AM,012,012,,,363.39,5400,,,,Bothways,NORTHWEST OF MILEPOST 366.57: WAGON RD INTERSECTION,d0a343f8-1aef-4127-96a6-7e47922809d8,2022,-13134668.9749478,5830980.64603859
115,12/31/2022 8:00:00 AM,397,397,,,10.45,1200,4.99,4.73,0.69,Bothways,NORTHWEST OF MILEPOST 10.44: PIERT RD INTERSECTION,9a856938-3163-43a9-bbaf-30c003862057,2022,-13248813.6411179,5802736.0549714
116,12/31/2022 8:00:00 AM,027,027,,,3.13,18000,,,,Bothways,SOUTHEAST OF MILEPOST 0.74: STADIUM WAY INTERSECTION,f87967d3-83da-441c-8c28-c6536625ed40,2022,-13043625.3062038,5899680.72332314
117,12/31/2022 8:00:00 AM,006,006,,,42.39,3200,8.67,5.21,0.89,Bothways,NORTHWEST OF MILEPOST 42.38: CERES HILL RD INTERSECTION,7f5f063a-ac0c-471e-b26f-1de893a5ce2e,2022,-13706611.5520417,5877121.18964902
118,12/31/2022 8:00:00 AM,112,112,,,59.14,5900,3.33,1.47,0.22,Bothways,"EAST OF MILEPOST 58.90: DAN KELLY RD, PLACE RD INTERSECTION",0e9f7fe9-61d5-4314-afd9-0f9c5a2b8158,2022,-13755864.9153159,6125953.68725216
119,12/31/2022 8:00:00 AM,101,101,,,293.62,2700,4.78,4.67,0.77,Bothways,NORTHWEST OF MILEPOST 294.59: CENTER RD INTERSECTION,08344f9a-dd1f-4c16-9610-5fb2fd23d7f0,2022,-13678495.0959684,6077762.33403337
120,12/31/2022 8:00:00 AM,300,300,,,0,5900,5.43,1.07,0.1,Bothways,AT MILEPOST 0.00: RIGHT MISCELLANEOUS FEATURE BELFAIR STATE PK BNDRY; BEGIN ROUTE,5609dbeb-75ee-45b5-8f40-ea17b89a2524,2022,-13679122.6715491,6012640.97716231
121,12/31/2022 8:00:00 AM,005LX02108,005,LX,02108,0.02,19000,,,,Bothways,LATERAL CROSSING (LEWIS RIVER RD)  NORTHWEST OF MILEPOST 0.01: FD02108-PACIFIC ST WYE CONNECTION,7beda8d3-0f16-4abd-b4c4-29743b693e4a,2022,-13663672.4413808,5765215.49315158
122,12/31/2022 8:00:00 AM,904,904,,,9.11,3100,,,,Bothways,EAST OF MILEPOST 9.10: MULLINIX RD INTERSECTION,944ece44-5de4-496b-997c-a9fa157146ac,2022,-13091997.3814781,6019513.79723498
123,12/31/2022 8:00:00 AM,530,530,,,5,8500,5.33,3.35,1.03,Bothways,NORTH OF MILEPOST 22.14: ARLINGTON HEIGHTS RD INTERSECTION,d441067b-5668-4c28-a02c-a3edab74c949,2022,-13594003.7629854,6141627.69987236
124,12/31/2022 8:00:00 AM,516,516,,,11.13,29000,,,,Bothways,EAST OF MILEPOST 10.85: 156TH AVE SE INTERSECTION,d112d0ac-6e4c-4c17-ab91-a57cb49d75d5,2022,-13595872.6562016,6000702.30051738
125,12/31/2022 8:00:00 AM,020,020,,,7.78,5400,5.73,3.96,0.17,Bothways,SOUTHEAST OF MILEPOST 7.79: BUSINESS ENTRANCE/EXIT; SR 19-AIRPORT CUTOFF RD INTERSECTION,1266f414-f879-419a-959f-9ed5e1dc5ef0,2022,-13672051.6648543,6118687.77384743
126,12/31/2022 8:00:00 AM,503,503,,,20.73,820,9.29,0.86,0,Bothways,EAST OF MILEPOST 20.94: NE 221ST AVE INTERSECTION,ebebf918-3dd1-4255-9b49-89b4762ae8c0,2022,-13630692.5693149,5766530.27377751
127,12/31/2022 8:00:00 AM,090,090,,,53.06,34000,,,,Bothways,AT MILEPOST 54.72: SR 906 BRIDGE,5efe41db-7fcf-43dd-9753-330f63d270a4,2022,-13513871.9202928,6006989.1150182
128,12/31/2022 8:00:00 AM,105,105,,,18.62,2000,4.16,1.46,0.05,Bothways,WEST OF MILEPOST 18.60: TOKELAND RD INTERSECTION,cb7779d8-a5f4-43df-893d-6700c86bb5f1,2022,-13805911.1627837,5897246.20847003
129,12/31/2022 8:00:00 AM,101,101,,,76.66,5100,8.51,5.85,0.98,Bothways,SOUTHEAST OF MILEPOST 76.94: SR 107 WYE CONNECTION,1da85b01-299c-468a-9147-72c496b2a718,2022,-13772360.4610394,5928672.61025436
130,12/31/2022 8:00:00 AM,003,003,,,21.29,8700,,,,Bothways,NORTH OF MILEPOST 21.28: E N BAY RD (OLD SR 302) INTERSECTION,a5b9e104-ba82-40b3-91c9-9ef6f190e268,2022,-13673128.2756379,6005427.07546732
131,12/31/2022 8:00:00 AM,260,260,,,5.81,2200,4.06,7.12,3.92,Bothways,WEST OF MILEPOST 5.82: W CLARK ST INTERSECTION,5c81d8a9-003c-4242-899e-380dd926cc77,2022,-13234132.6407647,5887210.40874893
132,12/31/2022 8:00:00 AM,005,005,,,166.65,180000,,,,Bothways,NORTH OF MILEPOST 166.66: STEWART ST*DENNY WAY OFF RAMP,31f58eeb-4b33-42d9-9ec0-f75b566fdec4,2022,-13617506.3729507,6044360.95244926
133,12/31/2022 8:00:00 AM,195,195,,,35.94,10000,,,,Bothways,"SOUTH OF MILEPOST 37.81: CANYON ST, SR 272 INTERSECTION",72e0ea85-4613-4da3-b7f0-352d7212c280,2022,-13064987.5821946,5922469.91682383
134,12/31/2022 8:00:00 AM,020,020,,,274.1,1400,12.13,4.28,0.29,Bothways,WEST OF MILEPOST 274.72: AENEAS VALLEY RD INTERSECTION,59041dfe-5911-49b3-b267-1e07f998aff7,2022,-13269058.6240015,6217603.19162859
135,12/31/2022 8:00:00 AM,508,508,,,2.56,4300,4.83,1.31,0.16,Bothways,EAST OF MILEPOST 2.55: OLSEN RD INTERSECTION,6339f5c4-785f-44db-870f-29794500c719,2022,-13674188.0722256,5873153.50491269
136,12/31/2022 8:00:00 AM,090LX03056,090,LX,03056,0,10000,,,,Bothways,LATERAL CROSSING (BENDIGO BLVD)  AT MILEPOST 0.00: SR 90 EB UNDERCROSSING; BEGIN ROUTE,f1564230-6a48-4429-acc0-3dbdacf08331,2022,-13558349.1958303,6022135.52622794
137,12/31/2022 8:00:00 AM,014,014,,,100.53,1700,5.95,6.87,1.55,Bothways,AT MILEPOST 100.64: PERMANENT RECORDER R076W,1b6a611a-39d4-4433-80be-24456f95027a,2022,-13450694.2796659,5731434.40302482
138,12/31/2022 8:00:00 AM,410,410,,,16.79,8000,,,,Bothways,"WEST OF MILEPOST 25.64: 284TH AVE SE, FARMAN ST N INTERSECTION",9c8d5ac8-8591-49ee-9794-ce6b7aa8e36e,2022,-13576964.3137438,5974641.36696069
139,12/31/2022 8:00:00 AM,028,028,,,135.24,2200,6.47,5.29,0.05,Bothways,SOUTH OF MILEPOST 131.18: SR 2 INTERSECTION; END ROUTE,a7f79ee9-63ca-4e43-8ac2-8b698106b796,2022,-13153251.6182134,6049468.8442887
140,12/31/2022 8:00:00 AM,009,009,,,87.39,2300,7.86,15.9,3.6,Bothways,NORTH OF MILEPOST 87.82: NOOKSACK RD INTERSECTION,2d7d16ca-3893-468e-b363-05662fd2693f,2022,-13616667.3271835,6255266.99581479
141,12/31/2022 8:00:00 AM,308,308,,,0,6500,2.73,0.84,0,Bothways,AT MILEPOST 0.00: SR 3 SB UNDERCROSSING; BEGIN ROUTE,f9c0fb24-7d49-4529-a63f-596e8d08a806,2022,-13657221.9863712,6057295.07755059
142,12/31/2022 8:00:00 AM,021,021,,,106.61,130,12.88,6.06,0,Bothways,AT MILEPOST 106.66: END FERRY ZONE,790862ba-ca49-4ba9-96e0-2fd487a69537,2022,-13212599.8231596,6098022.29597195
143,12/31/2022 8:00:00 AM,160,160,,,1.79,17000,,,,Bothways,WEST OF MILEPOST 1.80: JACKSON AVE SE WYE CONNECTION,e0cdb49a-34a4-45f0-a76b-20521ca38e20,2022,-13648964.8560331,6024862.09997644
144,12/31/2022 8:00:00 AM,203,203,,,23.13,15000,,,,Bothways,NORTH OF MILEPOST 23.01: BEN HOWARD RD INTERSECTION,0afdc4ff-f713-4a59-b84d-0e7241f58567,2022,-13577579.4982074,6080807.67389314
145,12/31/2022 8:00:00 AM,005,005,,,39.9,46000,,,,Bothways,AT MILEPOST 39.90: SR 4 BRIDGE,85d4adc6-00bd-4e5b-a169-4b3a0dffa2eb,2022,-13680886.4739517,5803597.62526905
146,12/31/2022 8:00:00 AM,167,167,,,0.04,9400,3.4,2.35,0.06,East,"EAST OF MILEPOST 0.03: EAST R ST-EAST S ST, FRONTAGE RD-E 28TH ST INTERSECTION; SR 5 NB OFF RAMP",f4ca0f11-e2dd-4e0b-9693-c6b4b95cd8b5,2022,-13626271.4195434,5981173.20085818
147,12/31/2022 8:00:00 AM,542,542,,,22.9,3200,5.06,1.44,0.16,Bothways,EAST OF MILEPOST 22.89: SR 547 WB ROUNDABOUT,f023a676-1329-4487-86b3-780205011771,2022,-13596277.9371275,6260823.1279897
148,12/31/2022 8:00:00 AM,524,524,,,1.98,13000,,,,Bothways,EAST OF MILEPOST 1.85: 88TH AVE W WYE CONNECTION,0c57b4fb-d26d-4c6f-baf7-84351b13298e,2022,-13620119.9355654,6077200.1988903
149,12/31/2022 8:00:00 AM,012,012,,,177.08,2300,6.49,13.38,2.3,Bothways,WEST OF MILEPOST 177.43: WINDY POINT CAMPGROUND ENTRANCE/EXIT,25335b39-1f0e-4578-a20e-d7aab7be5836,2022,-13459437.1186574,5892264.42786023
150,12/31/2022 8:00:00 AM,395,395,,,217.41,6500,7.28,4.88,0.7,Bothways,AT MILEPOST 212.65: PERMANENT RECORDER P34,d8607227-5894-4277-94bf-f90aab73e47c,2022,-13114698.5041846,6159629.29497414
151,12/31/2022 8:00:00 AM,025,025,,,100.54,810,6.42,11.6,1.48,Bothways,AT MILEPOST 100.60: PERMANENT RECORDER R121,84edf493-a706-4f8d-8aaa-329c70925baa,2022,-13132614.0117179,6243566.74333194
152,12/31/2022 8:00:00 AM,109,109,,,21.01,2100,,,,Bothways,SOUTH OF MILEPOST 20.98: ABERDEEN ST INTERSECTION,3cff4b29-5b2c-4d22-886f-2ef86c306099,2022,-13822973.8477074,5960465.83600212
153,12/31/2022 8:00:00 AM,002,002,,,5.17,17000,,,,Bothways,AT MILEPOST 5.04: SR 9 UNDERCROSSING,cf5ef35a-0401-40b1-8934-688cc7f5d987,2022,-13592263.7966995,6098845.12007096
154,12/31/2022 8:00:00 AM,101,101,,,199.83,3500,7.48,2.87,0.72,Bothways,EAST OF MILEPOST 200.40: WEST LAKE PLEASANT RD INTERSECTION,e5ab9fa2-6661-437a-82e0-7320cd24289d,2022,-13842291.1885871,6116161.63897058
155,12/31/2022 8:00:00 AM,005,005,,,0.77,127000,,,,Bothways,SOUTHEAST OF MILEPOST 0.78: MILL PLAIN BLVD OFF RAMP,16f91b74-0381-4389-9f92-8d33f97dd278,2022,-13655257.5669586,5720865.81325044
156,12/31/2022 8:00:00 AM,291,291,,,2.18,28000,,,,Bothways,EAST OF MILEPOST 2.19: INDIAN TRAIL RD WYE CONNECTION,305243b9-b882-4000-8069-04a23326eeb9,2022,-13075364.9256771,6059639.67252409
157,12/31/2022 8:00:00 AM,005,005,,,256.66,57000,,,,Bothways,WEST OF MILEPOST 256.67: SR 539 ON RAMP,9fc23728-6262-4569-8a3c-ebd5eabc201d,2022,-13636206.9117257,6238207.33180112
158,12/31/2022 8:00:00 AM,150,150,,,7.66,12000,,,,Bothways,NORTHWEST OF MILEPOST 7.97: COLUMBIA ST INTERSECTION,2362a1dc-22c2-4e57-88ca-692746ba7c01,2022,-13360519.2271893,6080449.16889944
159,12/31/2022 8:00:00 AM,528,528,,,3.32,15000,,,,Bothways,WEST OF MILEPOST 3.33: 87TH AVE NE INTERSECTION,f863074f-d73e-4f88-ad2b-68b6032522da,2022,-13593660.6676797,6115753.39178561
160,12/31/2022 8:00:00 AM,513,513,,,1.55,28000,,,,Bothways,EAST OF MILEPOST 1.54: NE 45TH PL WYE CONNECTION,0cb7a103-4082-423b-8f8a-faf981817a73,2022,-13613500.5502896,6050672.75706166
161,12/31/2022 8:00:00 AM,097,097,,,244.75,6700,,,,Bothways,NORTHWEST OF MILEPOST 259.69: W INDIAN AVE INTERSECTION,610205c1-693c-4daa-899f-990ee4ad17d9,2022,-13335439.0481534,6123239.84505674
162,12/31/2022 8:00:00 AM,017,017,,,128.21,1400,7.97,13.04,2.97,Bothways,SOUTH OF MILEPOST 135.84: CHIEF JOSEPH DAM ENTRANCE/EXIT; SR 173 INTERSECTION,1db08989-08a4-493c-b254-e48bb025936f,2022,-13320134.7103125,6106625.298214
163,12/31/2022 8:00:00 AM,501,501,,,0,26000,2.78,1.92,0.16,Bothways,AT MILEPOST 0.00: SR 5 UNDERCROSSING; BEGIN ROUTE,b58d7f6f-c5d1-4d7b-93a5-863639aabbc7,2022,-13655001.2041745,5721508.52400205
164,12/31/2022 8:00:00 AM,090,090,,,21.61,60000,2.73,4.61,0.55,Bothways,AT MILEPOST 23.54: PERMANENT RECORDER S826,53b96ab6-c579-4c74-8c78-7c86cc4a54ac,2022,-13572379.3616684,6026941.83806763
165,12/31/2022 8:00:00 AM,012,012,,,200.7,31000,,,,Bothways,EAST OF MILEPOST 200.96: FRUITVALE BLVD ON RAMP,2dd58199-e4f6-4a28-8b18-b0d59b833228,2022,-13418836.2200647,5880697.6944598
166,12/31/2022 8:00:00 AM,103,103,,,9.38,5100,,,,Bothways,NORTH OF MILEPOST 9.35: 227TH PL INTERSECTION,4249e157-eea7-4250-a862-e08908e8b344,2022,-13809464.4708328,5855462.85284843
167,12/31/2022 8:00:00 AM,099,099,,,44.07,38000,,,,Bothways,SOUTHEAST OF MILEPOST 50.51: SR 525 SB OFF RAMP,e4decc91-933a-434e-8d81-072fac9d509e,2022,-13612005.5310071,6084856.93480627
168,12/31/2022 8:00:00 AM,002,002,,,290.19,22000,3.27,1.56,0.08,Bothways,NORTH OF MILEPOST 298.28: DAY-MT SPOKANE RD INTERSECTION,9c138a76-c0ce-4cc4-ba7b-576ac98d7e40,2022,-13063221.4065697,6073979.77754577
169,12/31/2022 8:00:00 AM,241,241,,,6.24,5400,2.72,1.42,1.16,Bothways,"SOUTH OF MILEPOST 6.25: ALEXANDER RD, MABTON-SUNNYSIDE RD INTERSECTION",b2113a8e-f506-469e-9655-a9a1773941e7,2022,-13358237.1371938,5828851.22528629
170,12/31/2022 8:00:00 AM,005,005,,,125.92,132000,,,,Bothways,AT MILEPOST 125.86: BRIDGEPORT WAY UNDERCROSSING,f85d4cff-7887-4aca-a993-81ee13e72e6e,2022,-13637130.4992586,5966111.83777559
171,12/31/2022 8:00:00 AM,181,181,,,0.62,29000,4.96,3.08,0.05,Bothways,NORTH OF MILEPOST 5.93: JAMES ST INTERSECTION,440eb194-64a2-4168-912f-b1507085b28c,2022,-13608521.5081826,6005449.50230236
172,12/31/2022 8:00:00 AM,002,002,,,217.95,3000,8.16,6.7,0.53,Bothways,WEST OF MILEPOST 226.04: SHERMAN DRAW RD INTERSECTION,fd256a07-ca0a-478c-a0c5-8c9de04cb6c5,2022,-13204021.3914638,6066670.83609173
173,12/31/2022 8:00:00 AM,706,706,,,0.02,3200,4.71,1.14,0.03,Bothways,EAST OF MILEPOST 0.01: 182ND AVE CT E INTERSECTION,a20a27fd-dbd2-46f3-b3c8-f54f898cad67,2022,-13602309.4021077,5903495.42694254
174,12/31/2022 8:00:00 AM,020,020,,,192.23,3700,,,,Bothways,AT MILEPOST 192.84: CHEWUCH CREEK BRIDGE,6ca893ab-8880-4322-bea0-ef51d25a40e8,2022,-13379124.3587068,6186615.91827688
175,12/31/2022 8:00:00 AM,506,506,,,5.74,1600,7.23,2.52,0.38,Bothways,EAST OF MILEPOST 5.73: WINLOCK VADER RD INTERSECTION,31962eca-e6ba-4221-9f2b-9a13e11421f9,2022,-13688922.6394769,5844995.92613352
176,12/31/2022 8:00:00 AM,090,090,,,262.01,20000,,,,Bothways,AT MILEPOST 264.30: SR 902 UNDERCROSSING,74093222-99f5-4c62-be9a-823344719190,2022,-13101289.5322939,6024745.79279415
177,12/31/2022 8:00:00 AM,014,014,,,63.44,8100,5.69,4.69,0.61,Bothways,SOUTHEAST OF MILEPOST 63.52: SR 141 SPUNDRWD (SPUR) INTERSECTION,c3e3748c-44a9-4836-9024-19f4abf4a71e,2022,-13527633.2097273,5736916.80629281
178,12/31/2022 8:00:00 AM,409,409,,,1.84,1700,6.08,0.83,0.12,Bothways,"NORTH OF MILEPOST 1.83: E LITTLE ISLAND RD, W LITTLE ISLAND RD INTERSECTION",ddd6c29e-2ab4-4875-8a7f-43021bf4e1c6,2022,-13734280.3779835,5809309.60306091
179,12/31/2022 8:00:00 AM,028,028,,,37.87,5600,7.1,4.13,0.39,Bothways,EAST OF MILEPOST 33.79: ADAMS RD INTERSECTION,3ded7ca7-a50c-4dac-94ac-192ad5136ffd,2022,-13332505.3702294,5980402.40122646
180,12/31/2022 8:00:00 AM,009,009,,,13.81,21000,,,,Bothways,"NORTH OF MILEPOST 13.80: 24TH ST SE WB, S LAKE STEVENS RD WB ROUNDABOUT",f11d03bd-90d9-4c50-a114-bfd95fa87eed,2022,-13592389.1946764,6102684.66302572
181,12/31/2022 8:00:00 AM,097AR,097,AR,,33.77,4300,5.47,2.59,0.05,Bothways,EAST OF MILEPOST 233.61: W PETERSON PL INTERSECTION,788fe7bb-a03d-486e-a48e-e42f5b05fed4,2022,-13361105.4472831,6079626.86864922
182,12/31/2022 8:00:00 AM,125,125,,,6.5,3200,,,,Bothways,NORTH OF MILEPOST 6.51: REES AVE INTERSECTION,f1d377c0-e4da-4bbc-8571-da96d4d47408,2022,-13175380.4633746,5792378.21425683
183,12/31/2022 8:00:00 AM,203,203,,,7.04,9600,5,2.58,0.29,Bothways,SOUTH OF MILEPOST 7.00: CARNATION FARM RD INTERSECTION,857686c5-d07d-4e58-82d8-f6c8b87b5cb1,2022,-13570886.6458478,6050896.64014599
184,12/31/2022 8:00:00 AM,005LX22773,005,LX,22773,0.01,21000,2.53,1.01,0.04,Bothways,LATERAL CROSSING (COLLEGE WAY)  EAST OF MILEPOST 0.00: S122721 OFF RAMP; R122803 ON RAMP; BEGIN ROUTE,31cdc478-e4e5-4df9-a94c-a3c72cc9e64b,2022,-13619017.8101065,6179681.07418691
185,12/31/2022 8:00:00 AM,163,163,,,0.7,21000,,,,Bothways,"NORTH OF MILEPOST 0.69: MED XROAD, N 21ST ST, WESTGATE BLVD INTERSECTION",610d5504-bc13-4394-b768-6978e6ab3d05,2022,-13638401.0639518,5985810.98150934
186,12/31/2022 8:00:00 AM,539,539,,,5.01,20000,,,,Bothways,NORTH OF MILEPOST 5.00: E LAUREL RD INTERSECTION,7d0b765f-b55e-432a-ab33-e1cb331a8d85,2022,-13635075.5917654,6250342.8850156
187,12/31/2022 8:00:00 AM,522,522,,,9.76,36000,,,,Bothways,WEST OF MILEPOST 9.77: BOTHELL WAY NE INTERSECTION,ceddc8b0-6b48-47a1-974a-c40ba30e32ba,2022,-13604092.8858742,6066851.72987399
188,12/31/2022 8:00:00 AM,024,024,,,73.7,4800,4.05,5.74,3.49,Bothways,EAST OF MILEPOST 73.92: SAGEHILL RD INTERSECTION,ef4a5e8c-88ff-4926-8867-fdcca9879dd5,2022,-13268121.7085997,5899436.49136621
189,12/31/2022 8:00:00 AM,105,105,,,47.7,11000,3.58,1.73,0,Bothways,NORTHWEST OF MILEPOST 47.88: W HUNTLEY ST INTERSECTION,68a1edc8-1d61-454b-b392-5623e6a6e895,2022,-13781861.1699701,5935361.36492124
190,12/31/2022 8:00:00 AM,101,101,,,85.54,12000,,,,West,WEST OF MILEPOST 85.78: MYRTLE ST INTERSECTION,1495178a-e3d6-4b16-b9ae-42d9e6716219,2022,-13787186.201959,5938169.54284878
191,12/31/2022 8:00:00 AM,002,002,,,13.96,29000,,,,Bothways,SOUTHEAST OF MILEPOST 13.87: 179TH AVE SE INTERSECTION,890abf74-65d4-4f07-ad45-0052a21b94b6,2022,-13579938.4875754,6084531.8329591
192,12/31/2022 8:00:00 AM,004,004,,,35.51,3300,,,,Bothways,"NORTHWEST OF MILEPOST 35.53: GREENWOOD RD, SR 409 INTERSECTION",a6d4ed1d-2a7a-40a2-9f17-9833a47ce4ba,2022,-13734846.9115361,5813243.23222499
193,12/31/2022 8:00:00 AM,283,283,,,9.23,2500,,,,Bothways,AT MILEPOST 9.23: WINCHESTER WASTEWAY BRIDGE,a19ef1b9-823c-4e45-9430-a5cf8b57c8b2,2022,-13323459.9047334,5973799.15337618
194,12/31/2022 8:00:00 AM,005,005,,,218.53,62000,,,,Bothways,AT MILEPOST 218.56: STARBIRD RD UNDERCROSSING,083feb46-bc11-4fb7-87f0-8f26b6eac2ed,2022,-13616113.1310412,6158210.02772966
195,12/31/2022 8:00:00 AM,142,142,,,34.25,4200,4.06,1.29,0,Bothways,EAST OF MILEPOST 34.29: N COLUMBUS AVE INTERSECTION,7103748b-d51c-474e-a77f-f107578f9a24,2022,-13449890.2833749,5752028.53666074
196,12/31/2022 8:00:00 AM,202,202,,,12.2,15000,2.93,2.29,0.1,Bothways,"EAST OF MILEPOST 12.26: 236TH AVE NE, PVT RD INTERSECTION",170e5e46-4d27-4421-b8bb-e3ec4eedc236,2022,-13583699.8891631,6047870.05933733
197,12/31/2022 8:00:00 AM,527,527,,,5.73,28000,,,,Bothways,"SOUTHEAST OF MILEPOST 8.37: 136TH ST SE, DUMAS RD INTERSECTION",b162f080-a460-4576-a5e7-33944062dd35,2022,-13604915.2844279,6085945.83550951
198,12/31/2022 8:00:00 AM,002,002,,,229.62,2700,8.6,6.78,0.56,Bothways,NORTHWEST OF MILEPOST 237.71: TELFORD RD INTERSECTION,14dd5df4-dcb4-4213-9fc8-506d6fbd40c8,2022,-13180530.6255982,6056786.12658739
199,12/31/2022 8:00:00 AM,510,510,,,4.38,9400,,,,Bothways,SOUTH OF MILEPOST 6.96: MERIDIAN RD SE NB ROUNDABOUT,054ecf84-42a6-4127-9030-b2cb1e9864c8,2022,-13661914.7480584,5944968.03145024
200,12/31/2022 8:00:00 AM,097,097,,,65.91,13000,2.59,4.34,0.52,Bothways,AT MILEPOST 66.30: PERMANENT RECORDER P03,8b88d593-6935-405d-b702-1018f5496188,2022,-13402383.9156345,5847384.41587099
201,12/31/2022 8:00:00 AM,017,017,,,48.94,19000,,,,Bothways,SOUTHEAST OF MILEPOST 56.46: PATTON BLVD WYE CONNECTION,b15dc2dd-09cb-4dc9-9bfc-246d9fac6488,2022,-13281487.5632162,5967551.10893265
202,12/31/2022 8:00:00 AM,500,500,,,20.6,7300,,,,Bothways,SOUTH OF MILEPOST 18.75: NE 15TH AVE INTERSECTION,3a841714-36b9-4057-a1eb-f3d3a2a64f06,2022,-13626123.5205566,5714961.20083922
203,12/31/2022 8:00:00 AM,082,082,,,112.23,16000,,,,Bothways,NORTHWEST OF MILEPOST 112.27: SR 395 ON RAMP,4e4339e9-0e4f-48d7-8e63-79e184ada9ee,2022,-13270272.8576761,5807915.05266701
204,12/31/2022 8:00:00 AM,012,012,,,77.52,7900,6.38,6.93,0.97,Bothways,EAST OF MILEPOST 77.78: HWY MAINT SHOP ENTRANCE/EXIT; PERMANENT RECORDER R075E,409f1500-d6f8-4039-9c30-662a6618028c,2022,-13652670.8813603,5865997.90714262
205,12/31/2022 8:00:00 AM,395,395,,,89.34,9500,,,,Bothways,NORTH OF MILEPOST 82.77: SR 21 ON RAMP,f5651937-8350-4713-8b8d-7ba407f9723d,2022,-13198516.3218021,5938575.64106342
206,12/31/2022 8:00:00 AM,303LX00657,303,LX,00657,0.01,9400,,,,Bothways,LATERAL CROSSING (CENTRAL VALLY RD)  NORTH OF MILEPOST 0.00: BUCKLIN HILL RD INTERSECTION; S100650 OFF RAMP; R500666 ON RAMP; BEGIN ROUTE,8134cea1-4034-4c6a-a104-7244b43c8ded,2022,-13653377.4647674,6048696.84112893
207,12/31/2022 8:00:00 AM,099,099,,,21.98,40000,,,,Bothways,SOUTH OF MILEPOST 28.25: DIAGONAL AVE WYE CONNECTION,2953569f-fa3b-4bef-8ea9-58b6df080abe,2022,-13618757.5159449,6034258.24232988
208,12/31/2022 8:00:00 AM,224,224,,,10.08,18000,,,,Bothways,WEST OF MILEPOST 9.86: TERMINAL DR INTERSECTION,57cd9e6f-f12d-4b6d-bebe-537e9aa9689d,2022,-13281109.30668,5827445.6837208
209,12/31/2022 8:00:00 AM,005,005,,,106.77,137000,3.27,7.16,0.49,Bothways,AT MILEPOST 106.70: PERMANENT RECORDER P4,c8f3ded0-0541-4e8d-8a58-39bab79d6331,2022,-13677547.9145041,5948681.8533548
210,12/31/2022 8:00:00 AM,172,172,,,14.03,420,5.25,5.01,1.19,Bothways,SOUTHEAST OF MILEPOST 14.04: MCNEIL CANYON RD INTERSECTION,8484ee59-a4ae-4109-a360-084157952636,2022,-13336896.1347144,6075960.48984985
211,12/31/2022 8:00:00 AM,002,002,,,183.21,2100,,,,Bothways,NORTHWEST OF MILEPOST 191.30: 2ND ST INTERSECTION,c04f45f8-5e08-4f42-8aa9-d3a7a50f623e,2022,-13279083.6890709,6043390.82061525
212,12/31/2022 8:00:00 AM,548,548,,,13.2,2800,,,,Bothways,NORTH OF MILEPOST 13.19: CEDAR ST INTERSECTION,1a40c020-eabd-4ff3-a8b0-8b7b961570a5,2022,-13664638.0376978,6272950.82761231
213,12/31/2022 8:00:00 AM,090,090,,,103.78,31000,,,,Bothways,NORTHWEST OF MILEPOST 105.51: SR 97 OFF RAMP,6a824f34-ed8c-4f3e-8c01-30dea65e8f61,2022,-13425103.7244045,5943985.59481181
214,12/31/2022 8:00:00 AM,012LX02096,012,LX,02096,0.01,6900,5.68,4.84,0.97,Bothways,LATERAL CROSSING (CITY ST)  SOUTHEAST OF MILEPOST 0.00: S102065 OFF RAMP; SR 8 R100016 ON RAMP; BEGIN ROUTE,680dbf4f-e2ca-4a3c-be0b-663713ae1321,2022,-13735504.8562267,5942986.35678039
